No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
2992	4	2445	129.75	129.75	0.0030840586747561093	0.25	0.03363626757308587	0.07
2993	4	2444	129.7	129.7	0.0030840586747561093	0.5	0.03363626757308587	0.13
2994	4	2446	129.8	129.8	0.0030840586747561093	0.125	0.03363626757308587	0.04
2995	4	2447	129.85	129.85	0.0030840586747561093	0.375	0.03363626757308587	0.1
2996	4	2448	129.9	129.9	0.0030840586747561093	0.5	0.03363626757308587	0.13
2997	4	2449	129.95	129.95	0.0030840586747561093	0.375	0.03363626757308587	0.1
2998	4	2450	130.0	130.0	0.0030840586747561093	0.5	0.03363626757308587	0.13
2999	4	2451	130.05	130.05	0.0030840586747561093	0.375	0.03363626757308587	0.1
3000	1	138	130.1	130.11	0.012336234699024437	0.15	0.13454507029234347	0.05
3001	4	2452	130.15	130.15	0.0030840586747561093	0.375	0.03363626757308587	0.1
3002	4	2453	130.2	130.2	0.0030840586747561093	0.25	0.03363626757308587	0.07
3003	4	2454	130.25	130.25	0.0030840586747561093	0.125	0.03363626757308587	0.04
3004	0	138	130.35	130.37	0.024331417708313166	0.1	0.17965886600830736	0.05
3005	1	139	130.35	130.36	0.019465134166650532	0.2	0.1437270928066459	0.06
3006	4	2455	130.3	130.3	0.0030840586747561093	0.5	0.03363626757308587	0.13
3007	4	2456	130.35	130.35	0.004866283541662633	0.5	0.03593177320166147	0.13
3008	4	2457	130.4	130.4	0.0030840586747561093	0.5	0.03363626757308587	0.13
3009	4	2458	130.45	130.45	0.0030840586747561093	0.375	0.03363626757308587	0.1
3010	4	2459	130.5	130.5	0.0030840586747561093	0.25	0.03363626757308587	0.07
3011	4	2460	130.55	130.55	0.0030840586747561093	0.375	0.03363626757308587	0.1
3012	4	2461	130.6	130.6	0.0030840586747561093	0.375	0.03363626757308587	0.1
3013	4	2462	130.65	130.65	0.0030840586747561093	0.25	0.03363626757308587	0.07
3014	4	2464	130.75	130.75	0.0030840586747561093	0.25	0.03363626757308587	0.07
3015	4	2463	130.7	130.7	0.0030840586747561093	0.5	0.03363626757308587	0.13
3016	4	2465	130.8	130.8	0.0030840586747561093	0.125	0.03363626757308587	0.04
3017	0	139	130.85	130.86	0.019880215804834504	0.1	0.17392571795662684	0.03
3018	2	141	130.85	130.87	0.011928129482900701	0.075	0.10435543077397609	0.04
3019	4	2466	130.9	130.9	0.0030840586747561093	0.25	0.03363626757308587	0.07
3020	4	2467	130.95	130.95	0.0030840586747561093	0.5	0.03363626757308587	0.13
3021	4	2469	131.05	131.05	0.0030840586747561093	0.125	0.03363626757308587	0.04
3022	4	2468	131.0	131.0	0.0030840586747561093	0.375	0.03363626757308587	0.1
3023	4	2470	131.1	131.1	0.0030840586747561093	0.125	0.03363626757308587	0.04
3024	4	2471	131.15	131.15	0.0030840586747561093	0.5	0.03363626757308587	0.13
3025	4	2472	131.2	131.2	0.0030840586747561093	0.375	0.03363626757308587	0.1
3026	4	2473	131.25	131.25	0.0030840586747561093	0.25	0.03363626757308587	0.07
3027	4	2474	131.3	131.3	0.0030840586747561093	0.25	0.03363626757308587	0.07
3028	4	2475	131.35	131.35	0.0030840586747561093	0.375	0.03363626757308587	0.1
3029	4	2476	131.4	131.4	0.0030840586747561093	0.25	0.03363626757308587	0.07
3030	1	140	131.45	131.46	0.019465134166650532	0.1	0.1437270928066459	0.03
3031	0	140	131.45	131.48	0.024331417708313166	0.1	0.17965886600830736	0.06
3032	2	142	131.45	131.47	0.0145988506249879	0.225	0.10779531960498441	0.07
3033	2	143	131.5	131.51	0.0145988506249879	0.075	0.10779531960498441	0.03
3034	0	141	131.5	131.52	0.024331417708313166	0.025	0.17965886600830736	0.03
3035	3	131	131.5	131.5	0.009732567083325266	0.4	0.07186354640332294	0.1
3036	4	2477	131.55	131.55	0.0030840586747561093	0.5	0.03363626757308587	0.13
3037	4	2478	131.6	131.6	0.0030840586747561093	0.5	0.03363626757308587	0.13
3038	4	2480	131.7	131.7	0.0030840586747561093	0.25	0.03363626757308587	0.07
3039	4	2479	131.65	131.65	0.0030840586747561093	0.5	0.03363626757308587	0.13
3040	4	2481	131.75	131.75	0.0030840586747561093	0.375	0.03363626757308587	0.1
3041	4	2482	131.8	131.8	0.0030840586747561093	0.375	0.03363626757308587	0.1
3042	4	2484	131.9	131.9	0.0030840586747561093	0.25	0.03363626757308587	0.07
3043	4	2483	131.85	131.85	0.0030840586747561093	0.5	0.03363626757308587	0.13
3044	4	2486	132.0	132.0	0.0030840586747561093	0.125	0.03363626757308587	0.04
