No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
244	4	76	4.15	4.16	0.0048662835416626304	0.125	0.035931773201661465	0.04
245	1	75	4.15	4.17	0.019465134166650522	0.05	0.14372709280664586	0.04
246	3	78	4.2	4.2	0.009732567083325261	0.1	0.07186354640332293	0.02
247	3	77	4.15	4.15	0.009732567083325261	0.4	0.07186354640332293	0.09
248	4	77	4.2	4.21	0.0048662835416626304	0.125	0.035931773201661465	0.04
249	1	76	4.2	4.22	0.019465134166650522	0.1	0.14372709280664586	0.05
250	3	79	4.25	4.25	0.009732567083325261	0.2	0.07186354640332293	0.04
251	1	77	4.25	4.27	0.019465134166650522	0.05	0.14372709280664586	0.04
252	3	80	4.3	4.32	0.011511183630340911	0.1	0.0741544045158791	0.04
253	4	78	4.25	4.26	0.0048662835416626304	0.375	0.035931773201661465	0.1
254	1	78	4.3	4.33	0.023022367260681822	0.05	0.1483088090317582	0.05
255	4	79	4.3	4.3	0.0057555918151704554	0.25	0.03707720225793955	0.07
256	2	10	4.3	4.31	0.01726677544551137	0.3	0.11123160677381866	0.08
257	4	80	4.35	4.36	0.0048662835416626304	0.125	0.035931773201661465	0.04
258	1	79	4.35	4.37	0.019465134166650522	0.15	0.14372709280664586	0.06
259	3	81	4.35	4.35	0.009732567083325261	0.3	0.07186354640332293	0.07
260	1	80	4.4	4.42	0.019465134166650522	0.1	0.14372709280664586	0.05
261	3	82	4.4	4.4	0.009732567083325261	0.3	0.07186354640332293	0.07
262	4	81	4.4	4.41	0.0048662835416626304	0.25	0.035931773201661465	0.07
263	4	82	4.45	4.46	0.0048662835416626304	0.125	0.035931773201661465	0.04
264	1	81	4.45	4.47	0.019465134166650522	0.2	0.14372709280664586	0.07
265	3	83	4.45	4.45	0.009732567083325261	0.4	0.07186354640332293	0.09
266	1	82	4.5	4.52	0.019465134166650522	0.05	0.14372709280664586	0.04
267	3	84	4.5	4.5	0.009732567083325261	0.4	0.07186354640332293	0.09
268	4	84	4.55	4.56	0.0048662835416626304	0.125	0.035931773201661465	0.04
269	1	83	4.55	4.57	0.019465134166650522	0.1	0.14372709280664586	0.05
270	4	83	4.5	4.51	0.0048662835416626304	0.5	0.035931773201661465	0.13
271	3	85	4.55	4.55	0.009732567083325261	0.4	0.07186354640332293	0.09
272	4	85	4.6	4.61	0.0048662835416626304	0.125	0.035931773201661465	0.04
273	1	84	4.6	4.62	0.019465134166650522	0.2	0.14372709280664586	0.07
274	3	86	4.6	4.6	0.009732567083325261	0.4	0.07186354640332293	0.09
275	0	6	4.65	4.68	0.02877795907585228	0.05	0.18538601128969776	0.05
276	2	11	4.65	4.66	0.01726677544551137	0.225	0.11123160677381866	0.06
277	1	85	4.65	4.69	0.023022367260681822	0.05	0.1483088090317582	0.06
278	4	86	4.7	4.71	0.0048662835416626304	0.125	0.035931773201661465	0.04
279	1	86	4.7	4.72	0.019465134166650522	0.05	0.14372709280664586	0.04
280	3	87	4.65	4.67	0.011511183630340911	0.4	0.0741544045158791	0.11
281	3	89	4.75	4.75	0.009732567083325261	0.1	0.07186354640332293	0.02
282	3	88	4.7	4.7	0.009732567083325261	0.4	0.07186354640332293	0.09
283	4	87	4.75	4.76	0.0048662835416626304	0.125	0.035931773201661465	0.04
284	1	87	4.75	4.77	0.019465134166650522	0.15	0.14372709280664586	0.06
285	3	90	4.8	4.8	0.009732567083325261	0.1	0.07186354640332293	0.02
286	1	88	4.8	4.82	0.019465134166650522	0.2	0.14372709280664586	0.07
287	4	88	4.8	4.81	0.0048662835416626304	0.375	0.035931773201661465	0.1
288	1	89	4.85	4.87	0.019465134166650522	0.15	0.14372709280664586	0.06
289	3	91	4.85	4.85	0.009732567083325261	0.3	0.07186354640332293	0.07
290	4	89	4.85	4.86	0.0048662835416626304	0.25	0.035931773201661465	0.07
291	3	92	4.9	4.9	0.009732567083325261	0.2	0.07186354640332293	0.04
292	4	90	4.9	4.91	0.0048662835416626304	0.125	0.035931773201661465	0.04
293	1	90	4.9	4.92	0.019465134166650522	0.05	0.14372709280664586	0.04
294	3	93	4.95	4.95	0.009732567083325261	0.2	0.07186354640332293	0.04
295	1	91	4.95	4.97	0.019465134166650522	0.05	0.14372709280664586	0.04
296	3	94	5.0	5.0	0.009732567083325261	0.1	0.07186354640332293	0.02
297	1	92	5.0	5.02	0.019465134166650522	0.1	0.14372709280664586	0.05
298	4	91	4.95	4.96	0.0048662835416626304	0.5	0.035931773201661465	0.13
299	4	92	5.0	5.01	0.0048662835416626304	0.375	0.035931773201661465	0.1
300	1	93	5.05	5.07	0.019465134166650522	0.2	0.14372709280664586	0.07
301	3	95	5.05	5.05	0.009732567083325261	0.4	0.07186354640332293	0.09
302	3	96	5.1	5.1	0.009732567083325261	0.2	0.07186354640332293	0.04
303	4	93	5.05	5.06	0.0048662835416626304	0.375	0.035931773201661465	0.1
304	1	94	5.1	5.12	0.019465134166650522	0.15	0.14372709280664586	0.06
305	3	97	5.15	5.15	0.009732567083325261	0.1	0.07186354640332293	0.02
306	1	95	5.15	5.17	0.019465134166650522	0.1	0.14372709280664586	0.05
307	4	94	5.1	5.11	0.0048662835416626304	0.5	0.035931773201661465	0.13
308	4	95	5.15	5.16	0.0048662835416626304	0.375	0.035931773201661465	0.1
309	1	96	5.2	5.22	0.019465134166650522	0.15	0.14372709280664586	0.06
310	3	98	5.2	5.2	0.009732567083325261	0.4	0.07186354640332293	0.09
311	1	97	5.25	5.27	0.019465134166650522	0.2	0.14372709280664586	0.07
312	4	96	5.2	5.21	0.0048662835416626304	0.5	0.035931773201661465	0.13
313	3	99	5.25	5.25	0.009732567083325261	0.4	0.07186354640332293	0.09
314	1	98	5.3	5.32	0.019465134166650522	0.1	0.14372709280664586	0.05
315	3	100	5.3	5.3	0.009732567083325261	0.3	0.07186354640332293	0.07
316	4	97	5.25	5.26	0.0048662835416626304	0.5	0.035931773201661465	0.13
317	3	101	5.35	5.35	0.009732567083325261	0.2	0.07186354640332293	0.04
318	1	99	5.35	5.37	0.019465134166650522	0.05	0.14372709280664586	0.04
319	4	98	5.3	5.31	0.0048662835416626304	0.375	0.035931773201661465	0.1
320	3	102	5.4	5.4	0.009732567083325261	0.1	0.07186354640332293	0.02
321	4	100	5.4	5.41	0.0048662835416626304	0.125	0.035931773201661465	0.04
322	1	100	5.4	5.42	0.019465134166650522	0.2	0.14372709280664586	0.07
323	4	99	5.35	5.36	0.0048662835416626304	0.5	0.035931773201661465	0.13
324	0	7	5.5	5.51	0.019880215804834487	0.05	0.17392571795662679	0.02
325	3	103	5.55	5.57	0.011511183630340911	0.1	0.0741544045158791	0.04
326	2	12	5.5	5.52	0.011928129482900694	0.3	0.10435543077397609	0.1
327	2	13	5.55	5.56	0.01726677544551137	0.225	0.11123160677381866	0.06
328	1	101	5.55	5.58	0.023022367260681822	0.1	0.1483088090317582	0.06
329	3	104	5.6	5.6	0.009732567083325261	0.1	0.07186354640332293	0.02
330	4	101	5.55	5.55	0.0057555918151704554	0.375	0.03707720225793955	0.1
331	1	102	5.6	5.62	0.019465134166650522	0.15	0.14372709280664586	0.06
332	3	105	5.65	5.65	0.009732567083325261	0.1	0.07186354640332293	0.02
333	1	103	5.65	5.67	0.019465134166650522	0.15	0.14372709280664586	0.06
334	4	102	5.6	5.61	0.0048662835416626304	0.5	0.035931773201661465	0.13
335	4	104	5.7	5.71	0.0048662835416626304	0.125	0.035931773201661465	0.04
336	4	103	5.65	5.66	0.0048662835416626304	0.375	0.035931773201661465	0.1
337	1	104	5.7	5.72	0.019465134166650522	0.2	0.14372709280664586	0.07
338	3	106	5.7	5.7	0.009732567083325261	0.4	0.07186354640332293	0.09
339	4	105	5.75	5.76	0.0048662835416626304	0.125	0.035931773201661465	0.04
340	1	105	5.75	5.77	0.019465134166650522	0.2	0.14372709280664586	0.07
341	3	107	5.75	5.75	0.009732567083325261	0.4	0.07186354640332293	0.09
342	1	106	5.8	5.82	0.019465134166650522	0.2	0.14372709280664586	0.07
343	3	109	5.85	5.85	0.009732567083325261	0.1	0.07186354640332293	0.02
