sysTime 	ACTION 	ChannelUsed 	TransJob 	CPU 	RunningJob 	ActionQos 
35090	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2087.2891404238308
35100	1	20.75187496394218	1	0.20000000000000004	2	2087.2891404238308
35110	1	-1.4210854715202004e-14	0	0.30000000000000004	3	2087.2891404238308
35120	1	-1.4210854715202004e-14	0	0.30000000000000004	3	2087.2891404238308
35130	1	-1.4210854715202004e-14	0	0.30000000000000004	3	2087.2891404238308
35140	1	-1.4210854715202004e-14	0	0.20000000000000004	2	13915.260936158873
35150	18	32.19280948873623	2	0.20000000000000004	2	13915.260936158873
35160	18	16.096404744368108	1	0.30000000000000004	3	13915.260936158873
35170	18	-1.4210854715202004e-14	0	0.4	4	13915.260936158873
35180	18	-1.4210854715202004e-14	0	0.30000000000000004	3	143.7395245149107
35190	18	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
35200	1	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
35210	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35220	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35230	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35240	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35250	1	20.75187496394218	1	0.20000000000000004	2	11148.680488558637
35260	1	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
35270	1	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
35280	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
35290	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
35300	1	20.75187496394218	1	0.10000000000000003	1	7432.453659039092
35310	1	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
35320	1	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
35330	1	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
35340	1	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
35350	1	20.75187496394218	1	0.20000000000000004	2	7432.453659039092
35360	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35370	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35380	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35390	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35400	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
35410	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
35420	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
35430	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
35440	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
35450	1	20.75187496394218	1	0.10000000000000003	1	11148.680488558637
35460	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35470	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35480	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35490	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35500	1	20.75187496394218	1	0.20000000000000004	2	11148.680488558637
35510	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35520	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35530	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
35540	1	-1.4210854715202004e-14	0	0.10000000000000003	1	7432.453659039092
35550	27	44.4784842672896	4	0.10000000000000003	1	7432.453659039092
35560	27	33.3588632004672	3	0.20000000000000004	2	7432.453659039092
35570	27	22.239242133644794	2	0.30000000000000004	3	7432.453659039092
35580	27	-1.4210854715202004e-14	0	0.30000000000000004	3	7432.453659039092
35590	27	-1.4210854715202004e-14	0	0.4	4	7432.453659039092
35600	14	39.45516087506906	3	0.30000000000000004	3	539.4150254612937
35610	14	26.30344058337937	2	0.4	4	539.4150254612937
35620	14	-1.4210854715202004e-14	0	0.4	4	674.2687818266172
35630	14	-1.4210854715202004e-14	0	0.5	5	674.2687818266172
35640	14	-1.4210854715202004e-14	0	0.5	5	674.2687818266172
35650	1	20.75187496394218	1	0.5	5	674.2687818266172
35660	1	-1.4210854715202004e-14	0	0.30000000000000004	3	1391.5260936158872
35670	1	-1.4210854715202004e-14	0	0.20000000000000004	2	5394.150254612938
35680	1	-1.4210854715202004e-14	0	0.20000000000000004	2	5394.150254612938
35690	1	-1.4210854715202004e-14	0	0.10000000000000003	1	2087.2891404238308
35700	1	20.75187496394218	1	2.7755575615628914e-17	0	3716.226829519546
35710	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
35720	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
35730	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
35740	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
35750	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
35760	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
35770	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
35780	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
35790	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
35800	1	20.75187496394218	1	0.20000000000000004	2	3716.226829519546
35810	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35820	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35830	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35840	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35850	1	20.75187496394218	1	0.20000000000000004	2	11148.680488558637
35860	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35870	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35880	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35890	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35900	5	32.19280948873623	2	0.20000000000000004	2	11148.680488558637
35910	5	16.096404744368108	1	0.30000000000000004	3	11148.680488558637
35920	5	-1.4210854715202004e-14	0	0.4	4	11148.680488558637
35930	5	-1.4210854715202004e-14	0	0.30000000000000004	3	7432.453659039092
35940	5	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
35950	1	20.75187496394218	1	0.10000000000000003	1	3593.4881128727666
